"October 11, 2017",50,Best sushi in town,"This is the best Japanese food restaurant in Rayong ,with the food , their presentation, taste, services, and the price. Everything is perfect at this restaurant","TUNA ICHIBAN, Rayong - Restaurant Reviews, Photos & Phone Number - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.restaurant_review&zoom=17&size=710x191&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.682700,101.265297&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FR_Anchor_pin.png|12.682700,101.265297&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FR_pin.png|12.682447,101.264931|12.682590,101.266747&signature=lClVIfNqnwCPVtVyAIALcol7VOE="
"December 4, 2016",40,Surprisingly delicious,"My first time eating sushi, and it was surprisingly good. I'm not a fan of raw fish, but this was very good. Ordered different stuff as seen in my photos. The restaurant was pretty good, ordering through an Ipad. The staff was very friendly as...More","TUNA ICHIBAN, Rayong - Restaurant Reviews, Photos & Phone Number - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.restaurant_review&zoom=17&size=710x191&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.682700,101.265297&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FR_Anchor_pin.png|12.682700,101.265297&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FR_pin.png|12.682447,101.264931|12.682590,101.266747&signature=lClVIfNqnwCPVtVyAIALcol7VOE="
"September 4, 2016",50,Great Japanese food,"Another Great Japanese Food Chain, which can be found in various malls in Thailand. Large variety of delicious Food at reasonable prices. Definitely worth a visit.","TUNA ICHIBAN, Rayong - Restaurant Reviews, Photos & Phone Number - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.restaurant_review&zoom=17&size=710x191&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.682700,101.265297&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FR_Anchor_pin.png|12.682700,101.265297&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FR_pin.png|12.682447,101.264931|12.682590,101.266747&signature=lClVIfNqnwCPVtVyAIALcol7VOE="
"March 31, 2016",40,Another Japanese Sushi Sashaimi Restaurant,"Tuna Ichiban has been open for a year but it wasn't until today when a Thai friend took me there that I knew about it. What a find! It is in an air conditioned office block on Sukhumvit Road, the main street through Rayong. It...More","TUNA ICHIBAN, Rayong - Restaurant Reviews, Photos & Phone Number - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.restaurant_review&zoom=17&size=710x191&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.682700,101.265297&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FR_Anchor_pin.png|12.682700,101.265297&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FR_pin.png|12.682447,101.264931|12.682590,101.266747&signature=lClVIfNqnwCPVtVyAIALcol7VOE="
