"January 7, 2020",50,Superb always!!,"I love food here very much, all ingredients are high in quality. Variety menu you can choose, I would recommend European food - VERY DELICIOUS. Desserts are also good, especially assorted cake. When you are in Rayong, don’t miss here!!!","MOTANA STEAK & COFFEE, Rayong - Menu, Prices & Restaurant Reviews - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.restaurant_review&zoom=17&size=710x191&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.663906,101.303017&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FR_Anchor_pin.png|12.663906,101.303017&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FR_pin.png|12.664980,101.300232|12.663230,101.307480&signature=OMbqWd5Wpq3USh68nvkf3SV0Adk="
"September 2, 2019",40,High Class restaurant with attentive staff.,"Excellent service and very attentive staff. Beautiful decor and surroundings. The food was beautifully prepared and presented. The bar is stocked with many fine wines and beers, which are unsurprisingly expensive but not extortionate. Probably the best restaurant in Rayong.","MOTANA STEAK & COFFEE, Rayong - Menu, Prices & Restaurant Reviews - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.restaurant_review&zoom=17&size=710x191&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.663906,101.303017&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FR_Anchor_pin.png|12.663906,101.303017&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FR_pin.png|12.664980,101.300232|12.663230,101.307480&signature=OMbqWd5Wpq3USh68nvkf3SV0Adk="
"June 30, 2019",50,Best in town,A small restaurant but plenty of delicious food and drink. Good decoration with comfortable chairs. Don’t miss.,"MOTANA STEAK & COFFEE, Rayong - Menu, Prices & Restaurant Reviews - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.restaurant_review&zoom=17&size=710x191&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.663906,101.303017&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FR_Anchor_pin.png|12.663906,101.303017&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FR_pin.png|12.664980,101.300232|12.663230,101.307480&signature=OMbqWd5Wpq3USh68nvkf3SV0Adk="
"December 15, 2018",50,Good for dinner,I bring my customers to dinner here and they really like and like. The food is delicious and many choices of drink. The service of the staffs is really good. Recommend not only for business but for family too.,"MOTANA STEAK & COFFEE, Rayong - Menu, Prices & Restaurant Reviews - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.restaurant_review&zoom=17&size=710x191&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.663906,101.303017&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FR_Anchor_pin.png|12.663906,101.303017&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FR_pin.png|12.664980,101.300232|12.663230,101.307480&signature=OMbqWd5Wpq3USh68nvkf3SV0Adk="
"April 30, 2018",40,Robert M,First time visit and impressed. Quality cooked and presented food. Good ambience. Fine selection of imported beers and wine. Excellent host in K'Nid.,"MOTANA STEAK & COFFEE, Rayong - Menu, Prices & Restaurant Reviews - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.restaurant_review&zoom=17&size=710x191&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.663906,101.303017&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FR_Anchor_pin.png|12.663906,101.303017&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FR_pin.png|12.664980,101.300232|12.663230,101.307480&signature=OMbqWd5Wpq3USh68nvkf3SV0Adk="
"October 20, 2017",50,Very good lunch,"We come for lunch in this restaurant The staff is really nice, the food is amazing, many kind of wine Really good moment","MOTANA STEAK & COFFEE, Rayong - Menu, Prices & Restaurant Reviews - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.restaurant_review&zoom=17&size=710x191&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.663906,101.303017&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FR_Anchor_pin.png|12.663906,101.303017&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FR_pin.png|12.664980,101.300232|12.663230,101.307480&signature=OMbqWd5Wpq3USh68nvkf3SV0Adk="
